anime_id,title,type,score,members,favorites,genres,themes,demographics,studios
5458,Yu☆Gi☆Oh! Duel Monsters: Battle City Special,special,7.11,18520,28,"['Adventure', 'Fantasy']",['Strategy Game'],['Shounen'],['Gallop']
50917,Prima Doll,tv,7.11,30798,199,"['Sci-Fi', 'Slice of Life']",[],[],['Bibury Animation Studios']
38357,Majimoji Rurumo: Kanketsu-hen,ova,7.4,8862,17,"['Ecchi', 'Fantasy', 'Romance']",[],['Shounen'],['J.C.Staff']
12565,Fate/Prototype,ova,6.64,110248,106,"['Action', 'Fantasy', 'Romance', 'Supernatural']",[],[],['Lerche']
22693,Lady Jewelpet,tv,7.48,10990,97,"['Fantasy', 'Romance']",[],['Shoujo'],"['Studio Comet', 'Zexcs']"
37799,Tokyo Ghoul:re 2nd Season,tv,6.43,839730,2723,"['Action', 'Fantasy', 'Horror']","['Gore', 'Psychological']",['Seinen'],['Pierrot']
1080,Sentou Yousei Yukikaze,ova,7.2,18797,177,"['Action', 'Award Winning', 'Drama', 'Sci-Fi', 'Suspense']","['Military', 'Psychological', 'Space']",[],['Gonzo']
282,Angel Heart,tv,7.26,17581,79,"['Action', 'Drama', 'Mystery', 'Romance']",[],['Seinen'],['TMS Entertainment']
357,Bokusatsu Tenshi Dokuro-chan,ova,6.54,195428,796,"['Comedy', 'Ecchi']","['Gag Humor', 'Gore']",[],"['Hal Film Maker', 'Nomad']"
2978,Shin Getter Robo,ova,7.37,10326,101,"['Action', 'Adventure', 'Horror', 'Sci-Fi']","['Mecha', 'Mythology']",['Shounen'],"[""Brain's Base""]"
2494,Goshuushou-sama Ninomiya-kun,tv,6.66,96837,173,"['Comedy', 'Ecchi', 'Fantasy']",['Harem'],[],['AIC Spirits']
1601,Red Garden,tv,7.04,44490,138,"['Drama', 'Mystery', 'Supernatural']",['Psychological'],[],['Gonzo']
10604,Hidan no Aria: Butei ga Kitarite Onsen Kenshuu,special,6.76,56366,32,"['Action', 'Comedy', 'Mystery', 'Romance']",[],[],['J.C.Staff']
37302,Kemurikusa (TV),tv,7.08,30318,143,"['Fantasy', 'Sci-Fi']",[],[],['Yaoyorozu']
31815,"Kono Danshi, Mahou ga Oshigoto desu.",tv,6.96,27877,64,"['Boys Love', 'Fantasy']",[],[],['CoMix Wave Films']
37516,City Hunter Movie: Shinjuku Private Eyes,movie,7.45,11512,26,"['Action', 'Comedy', 'Mystery']",[],['Shounen'],['Sunrise']
39058,Megane no Megami,ova,7.36,9508,59,['Hentai'],[],[],['T-Rex']
108,Ou Dorobou Jing in Seventh Heaven,ova,7.25,12942,24,"['Adventure', 'Comedy', 'Fantasy']",['Psychological'],['Shounen'],['Studio Deen']
39326,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,tv,6.5,311007,904,"['Comedy', 'Ecchi', 'Romance']","['Harem', 'School']",[],['Geek Toys']
917,Riding Bean,ova,7.07,21618,72,['Action'],"['Detective', 'Racing']",['Seinen'],"['AIC', 'Artmic']"
4189,Fuyu no Sonata,tv,7.26,23574,68,"['Drama', 'Romance']",[],[],"['Studio Comet', 'KeyEast', 'REALTHING']"
7303,Detective Conan: Black History,special,7.56,8227,5,"['Adventure', 'Comedy', 'Mystery']",['Detective'],['Shounen'],['TMS Entertainment']
51586,D4DJ All Mix,tv,7.4,11378,99,[],"['Idols (Female)', 'Music', 'School']",[],['SANZIGEN']
21845,Ushinawareta Mirai wo Motomete,tv,6.73,90901,185,"['Drama', 'Romance', 'Sci-Fi']","['School', 'Time Travel']",[],['feel.']
1663,Haha wo Tazunete Sanzenri,tv,7.46,10583,52,"['Adventure', 'Drama', 'Slice of Life']",['Historical'],[],['Nippon Animation']
20877,Music S.T.A.R.T!!,music,7.18,12670,12,[],"['Idols (Female)', 'Music']",[],['Sunrise']
35028,Baka Dakedo Chinchin Shaburu no dake wa Jouzu na Chii-chan♡,ova,7.16,16199,108,['Hentai'],[],[],['T-Rex']
1191,Saber Marionette J Again,ova,7.22,11638,13,"['Action', 'Comedy', 'Romance', 'Sci-Fi']","['Harem', 'Mecha']",[],['Hal Film Maker']
38963,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.: Menma e no Tegami,special,7.11,24459,29,"['Comedy', 'Drama']",[],[],['A-1 Pictures']
2390,Hoshi no Kirby,tv,6.9,32121,315,"['Action', 'Adventure', 'Comedy', 'Fantasy']",['Parody'],[],['Studio Sign']
9907,Bokura no Live Kimi to no Life,music,7.08,19689,73,[],"['Idols (Female)', 'Music']",[],['Sunrise']
579,Battle Programmer Shirase,tv,6.91,34387,110,"['Comedy', 'Ecchi', 'Sci-Fi']",[],[],['AIC']
33018,Katsugeki/Touken Ranbu,tv,6.74,120495,460,"['Action', 'Fantasy']","['Historical', 'Samurai']",[],['ufotable']
33019,Reikenzan: Eichi e no Shikaku,tv,6.87,44090,61,"['Comedy', 'Fantasy']",[],[],['Studio Deen']
48612,Journey: Taiko Arabia Hantou de no Kiseki to Tatakai no Monogatari,movie,7.36,12439,223,"['Action', 'Adventure']",[],[],"['Toei Animation', 'Yokohama Animation Lab']"
1086,Kenran Butou Sai: The Mars Daybreak,tv,7.14,21307,32,"['Action', 'Adventure', 'Comedy', 'Romance', 'Sci-Fi']","['Mecha', 'Military']",[],['Bones']
1064,Mazinkaiser,ova,7.34,10546,64,"['Adventure', 'Comedy', 'Sci-Fi']",['Mecha'],['Shounen'],"[""Brain's Base""]"
31430,Terra Formars: Revenge,tv,6.65,90434,102,"['Action', 'Horror', 'Sci-Fi']","['Gore', 'Space', 'Survival']",['Seinen'],"['TYO Animations', 'LIDENFILMS']"
38740,Bai She: Yuan Qi,movie,7.41,8284,38,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']","['Martial Arts', 'Mythology']",[],['Light Chaser Animation Studios']
1264,Yoroiden Samurai Troopers,tv,7.09,18344,166,"['Adventure', 'Sci-Fi']",['Samurai'],[],['Sunrise']
1588,Mamoru-kun ni Megami no Shukufuku wo!,tv,7.04,26726,44,"['Comedy', 'Romance']",['School'],[],['Zexcs']
10804,"Ikoku Meiro no Croisée The Animation: Ongakkai ""Récital""",special,7.33,8481,2,['Slice of Life'],"['Historical', 'Iyashikei']",['Seinen'],['Satelight']
30869,Ajin Part 2: Shoutotsu,movie,7.22,26789,9,"['Action', 'Horror', 'Mystery', 'Supernatural']",['Gore'],['Seinen'],['Polygon Pictures']
248,Ichigo 100%,tv,6.63,113396,249,"['Comedy', 'Ecchi', 'Romance']",['Harem'],['Shounen'],['Madhouse']
1410,IGPX: Immortal Grand Prix (2005) 2nd Season,tv,7.26,10941,24,"['Action', 'Sci-Fi']","['Mecha', 'Racing']",[],['Production I.G']
3010,Kaiketsu Zorro,tv,7.23,11809,67,['Adventure'],['Historical'],[],['Ashi Productions']
3626,Shin Kidou Senki Gundam Wing: Operation Meteor,ova,7.39,11008,16,"['Action', 'Adventure', 'Drama', 'Sci-Fi']","['Mecha', 'Military', 'Psychological', 'Space']",[],['Sunrise']
34382,Citrus,tv,6.45,499483,3767,"['Drama', 'Girls Love', 'Romance']",['School'],[],['Passione']
18247,IS: Infinite Stratos 2,tv,6.46,383688,520,"['Action', 'Comedy', 'Ecchi', 'Sci-Fi']","['Harem', 'Mecha']",[],['8bit']
432,Iria: Zeiram The Animation,ova,7.08,25084,126,"['Action', 'Adventure', 'Sci-Fi']",['Space'],[],['Ashi Productions']
8362,Crayon Shin-chan Movie 08: Arashi wo Yobu Jungle,movie,7.3,7665,6,"['Action', 'Adventure', 'Comedy']",[],['Seinen'],['Shin-Ei Animation']
41380,100-man no Inochi no Ue ni Ore wa Tatteiru,tv,6.5,276020,613,"['Action', 'Drama', 'Fantasy']","['Isekai', 'Survival']",['Shounen'],['Maho Film']
48775,Kaginado,tv,7.11,28442,130,"['Comedy', 'Slice of Life']",[],[],['LIDENFILMS Kyoto Studio']
31056,Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials,special,6.89,36354,21,"['Comedy', 'Ecchi']",['Mahou Shoujo'],[],['SILVER LINK.']
22189,Futsuu no Joshikousei ga [Locodol] Yattemita.,tv,6.88,45115,74,"['Comedy', 'Slice of Life']",[],[],['feel.']
538,Shin Tenchi Muyou!,tv,6.87,36338,82,"['Comedy', 'Romance', 'Sci-Fi']",['Harem'],[],['AIC']
2336,Hikaru no Go: New Year Special,special,7.29,9551,3,"['Comedy', 'Supernatural']",['Strategy Game'],['Shounen'],['Pierrot']
52846,Tot Musica,music,8.06,3108,18,[],['Music'],[],[]
24727,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,special,7.04,25565,15,['Comedy'],[],[],['SILVER LINK.']
485,Damekko Doubutsu,tv,7.24,10979,52,"['Comedy', 'Slice of Life']",['Anthropomorphic'],[],['Magic Bus']
48697,Eroge de Subete wa Kaiketsu Dekiru! The Animation,ova,7.41,8186,70,['Hentai'],[],[],['Seven']
2037,Hime-chan no Ribbon,tv,7.55,9334,74,"['Comedy', 'Fantasy', 'Romance']",['School'],['Shoujo'],['Gallop']
1972,Meitantei Holmes,tv,7.38,11675,74,"['Action', 'Adventure', 'Comedy', 'Mystery']",['Detective'],[],"['Gallop', 'TMS Entertainment']"
895,Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,movie,6.59,110366,29,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",[],['Shounen'],['Toei Animation']
712,Zoids Genesis,tv,7.19,15570,31,"['Action', 'Adventure', 'Comedy']","['Mecha', 'Military']",[],['Shogakukan Music & Digital Entertainment']
7367,Naruto: The Cross Roads,special,6.79,52099,33,"['Action', 'Fantasy']",[],['Shounen'],['Pierrot']
1469,Monster Farm: Enbanseki no Himitsu,tv,6.8,43505,97,"['Action', 'Adventure', 'Comedy', 'Fantasy']",['Isekai'],[],['TMS Entertainment']
5760,Dororo to Hyakkimaru,tv,7.24,20207,92,"['Action', 'Adventure', 'Supernatural']",[],['Shounen'],['Mushi Production']
33023,Touken Ranbu: Hanamaru,tv,6.83,82979,470,"['Action', 'Comedy', 'Fantasy']",['Historical'],[],['Doga Kobo']
45753,Tensei shitara Slime Datta Ken: Kanwa - Hinata Sakaguchi,special,6.76,54357,112,"['Action', 'Adventure', 'Comedy', 'Fantasy']",['Isekai'],[],['8bit']
760,Tenjou Tenge: The Past Chapter,ova,7.05,22174,16,"['Action', 'Adventure', 'Drama', 'Romance', 'Supernatural']",['Martial Arts'],['Seinen'],['Madhouse']
35314,"Busou Shoujo Machiavellianism: Doki! ""Goken-darake"" no Ian Ryokou",ova,6.79,48144,29,['Action'],['School'],['Shounen'],"['SILVER LINK.', 'Connect']"
31417,Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,tv,7.02,28713,115,['Comedy'],"['Parody', 'School']",[],['Studio Comet']
12281,Rinne no Lagrange Season 2,tv,6.97,28381,18,"['Action', 'Comedy', 'Sci-Fi']",['Mecha'],[],['Xebec']
229,Ninin ga Shinobuden,tv,6.89,34378,128,['Comedy'],"['Martial Arts', 'Parody']",[],['ufotable']
1619,Negima!? Haru Special!?,ova,7.07,19839,13,"['Comedy', 'Ecchi', 'Fantasy', 'Romance']","['Harem', 'Super Power']",['Shounen'],"['Shaft', 'GANSIS']"
2126,Yuu☆Yuu☆Hakusho: Eizou Hakusho II,ova,7.28,12994,13,"['Action', 'Adventure', 'Comedy', 'Supernatural']",[],['Shounen'],['Pierrot']
344,Futatsu no Spica,tv,7.38,10385,66,"['Drama', 'Sci-Fi', 'Supernatural']",['School'],[],['Group TAC']
484,Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,movie,7.32,9813,19,"['Adventure', 'Supernatural']",['Mythology'],['Shounen'],['Pierrot']
18045,Koi to Senkyo to Chocolate: Koi Imouto!,special,6.83,37893,19,"['Drama', 'Romance']","['Harem', 'School']",[],['AIC Build']
30375,Starmyu,tv,6.88,44672,247,[],"['Idols (Male)', 'Music', 'Performing Arts', 'School']",[],['C-Station']
34964,Killing Bites,tv,6.5600000000000005,184018,446,"['Action', 'Ecchi', 'Sci-Fi']",['Gore'],['Seinen'],['LIDENFILMS']
35589,Toji no Miko,tv,6.79,78094,238,"['Action', 'Fantasy']",[],[],['Studio Gokumi']
971,Astro Boy: Tetsuwan Atom,tv,7.02,22967,137,"['Action', 'Adventure', 'Sci-Fi']","['Mecha', 'Super Power']",['Shounen'],['Tezuka Productions']
42166,Violet Evergarden CM,ona,7.83,5312,41,['Fantasy'],[],[],['Kyoto Animation']
2117,Shin Captain Tsubasa,ova,7.16,12314,19,['Sports'],['Team Sports'],['Shounen'],['Nippon Animation']
5998,Hottarake no Shima: Haruka to Mahou no Kagami,movie,7.33,9455,19,['Fantasy'],[],[],"['Production I.G', 'Polygon Pictures']"
63,DearS,tv,6.5600000000000005,146063,354,"['Comedy', 'Ecchi', 'Romance', 'Sci-Fi']",['Harem'],['Shounen'],['Daume']
10249,Toaru Majutsu no Index-tan II,special,6.89,38195,34,['Comedy'],['Parody'],[],['J.C.Staff']
30925,Gatchaman Crowds Insight: Inbound,ona,6.98,24939,10,"['Action', 'Sci-Fi']",['Super Power'],[],['Tatsunoko Production']
520,Marmalade Boy Movie,movie,7.3,10694,21,['Romance'],[],['Shoujo'],['Toei Animation']
6198,Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki's Case Files,ova,7.19,12785,5,"['Comedy', 'Mystery']",['Detective'],['Shounen'],['TMS Entertainment']
31853,Biohazard: Vendetta,movie,6.97,21527,59,"['Action', 'Horror', 'Sci-Fi']",[],[],['Marza Animation Planet']
3468,Maria-sama ga Miteru Specials,special,7.3,9528,7,"['Drama', 'Girls Love']",['School'],[],['Studio Deen']
6460,Crayon Shin-chan Movie 05: Ankoku Tamatama Daitsuiseki,movie,7.34,6939,12,"['Action', 'Adventure', 'Comedy']",[],['Seinen'],['Shin-Ei Animation']
30870,Ajin Part 3: Shougeki,movie,7.24,25634,13,"['Action', 'Horror', 'Mystery', 'Supernatural']",['Gore'],['Seinen'],['Polygon Pictures']
38034,Tiny Evil,ova,7.09,17929,112,"['Hentai', 'Supernatural']",[],[],['Majin']
5526,Pokemon: Pikachu no Natsuyasumi,movie,6.82,34753,17,"['Comedy', 'Fantasy']",[],['Kids'],['OLM']
37206,Anima Yell!,tv,6.88,42515,87,"['Comedy', 'Sports']","['CGDCT', 'Performing Arts', 'School']",[],['Doga Kobo']
8359,Crayon Shin-chan Movie 04: Henderland no Daibouken,movie,7.28,7875,12,"['Adventure', 'Ecchi']",[],['Seinen'],['Shin-Ei Animation']
51116,Kagami no Kojou,movie,7.54,19344,66,"['Drama', 'Fantasy', 'Mystery']",[],[],['A-1 Pictures']
36823,Huyao Xiao Hongniang: Beishan Yaodi,ona,7.44,8324,6,"['Comedy', 'Romance', 'Supernatural']",['Historical'],[],['Haoliners Animation League']
25397,Absolute Duo,tv,6.43,541091,1489,"['Action', 'Ecchi', 'Fantasy', 'Romance']","['Harem', 'School']",[],['8bit']
2098,"Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari",movie,7.38,8657,26,"['Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Romance', 'Slice of Life']",[],['Shounen'],['Pierrot']
41911,Hanyou no Yashahime: Sengoku Otogizoushi,tv,6.7,118611,622,"['Action', 'Adventure', 'Fantasy']","['Historical', 'Mythology', 'Time Travel']",[],['Sunrise']
49123,BanG Dream! Garupa☆Pico Fever!,ona,7.69,5343,30,['Comedy'],['Music'],[],"['SANZIGEN', 'W-Toon Studio', 'DMM.futureworks']"
31780,Kimi no Kokoro wa Kagayaiteru kai?,music,7.26,10282,18,[],"['Idols (Female)', 'Music']",[],['Sunrise']
7053,Fault!!,ova,7.04,24238,137,['Hentai'],[],[],['T-Rex']
6980,Kaidan Restaurant,tv,7.25,16137,48,"['Horror', 'Mystery', 'Supernatural']",[],['Kids'],['Toei Animation']
10531,Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio,ova,7.32,9810,7,"['Adventure', 'Comedy', 'Mystery']",['Detective'],['Shounen'],['TMS Entertainment']
1101,Tenchi Muyou! Manatsu no Eve,movie,7.11,15394,15,"['Action', 'Comedy', 'Sci-Fi']",['Space'],[],['AIC']
40569,Raison d'être,music,7.58,4429,15,[],['Music'],[],['Enishiya']
44191,Tropical-Rouge! Precure,tv,7.44,11437,133,"['Action', 'Fantasy']",['Mahou Shoujo'],[],['Toei Animation']
2135,"Sora no Iro, Mizu no Iro",ova,7.13,17046,124,['Hentai'],[],[],['Himajin Planning']
20909,Kyoukai no Kanata: Mini Gekijou,special,6.89,42659,35,"['Slice of Life', 'Supernatural']",[],[],['Kyoto Animation']
3318,Kimi ga Nozomu Eien: Next Season,ova,6.9,28719,33,"['Drama', 'Romance']",['Love Polygon'],[],"[""Brain's Base""]"
2013,Taiho Shichau zo The Movie,movie,7.39,8824,12,"['Action', 'Comedy', 'Drama']","['Adult Cast', 'Detective', 'Workplace']",['Seinen'],['Studio Deen']
40083,Arifureta Shokugyou de Sekai Saikyou Specials,special,6.71,67974,107,"['Action', 'Adventure', 'Fantasy']","['Harem', 'Isekai']",[],"['asread.', 'White Fox']"
1474,City Hunter: Ai to Shukumei no Magnum,movie,7.38,8441,6,"['Action', 'Comedy', 'Mystery']",[],['Shounen'],['Sunrise']
2044,Mahou no Tenshi Creamy Mami,tv,7.34,14285,160,"['Comedy', 'Fantasy', 'Romance', 'Sci-Fi']","['Idols (Female)', 'Mahou Shoujo', 'School']",['Shoujo'],['Pierrot']
2363,Pokemon Housoukyoku,tv,6.88,31351,15,"['Adventure', 'Comedy', 'Fantasy']",[],['Kids'],['OLM']
1554,Asatte no Houkou.,tv,7.03,24403,42,"['Drama', 'Supernatural']",[],[],['J.C.Staff']
49376,Mou Ippon!,tv,7.16,20412,52,['Sports'],"['Combat Sports', 'School']",['Shounen'],['Bakken Record']
37087,Overlord: Ple Ple Pleiades 2,ona,6.83,38771,28,"['Action', 'Comedy', 'Fantasy']",['Isekai'],[],['Studio PuYUKAI']
25011,Fate/kaleid liner Prisma☆Illya 2wei! Specials,special,6.8100000000000005,43109,21,"['Comedy', 'Ecchi', 'Fantasy']",['Mahou Shoujo'],[],['SILVER LINK.']
35983,Harukana Receive,tv,6.66,108304,172,['Sports'],['Team Sports'],[],['C2C']
30243,Gakuen de Jikan yo Tomare,ova,7.03,23059,183,['Hentai'],[],[],['Suzuki Mirano']
62,D.C.: Da Capo,tv,6.72,75062,195,"['Drama', 'Romance']",['Harem'],[],"['feel.', 'Zexcs']"
12191,Smile Precure!,tv,6.8,42028,392,"['Action', 'Fantasy']",['Mahou Shoujo'],[],['Toei Animation']
13837,Detective Conan Bonus File: Fantasista Flower,ova,7.35,9354,10,"['Comedy', 'Mystery', 'Sports']","['Detective', 'Team Sports']",['Shounen'],[]
1478,City Hunter: Goodbye My Sweetheart,special,7.5,7380,8,"['Adventure', 'Comedy']",[],['Shounen'],['Sunrise']
992,Dual! Parallel Lun-Lun Monogatari,tv,7.08,18054,65,"['Action', 'Comedy', 'Sci-Fi']","['Harem', 'Isekai', 'Mecha']",[],['AIC']
364,Gallery Fake,tv,7.41,14610,57,['Mystery'],"['Adult Cast', 'Visual Arts']",['Seinen'],"['TMS Entertainment', 'Tokyo Kids', 'Minami Machi Bugyousho']"
20545,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. OVA,ova,6.78,47213,17,"['Comedy', 'Ecchi', 'Fantasy']",[],[],['asread.']
4312,Hokuto no Ken: Toki-den,ova,7.39,8382,13,['Action'],['Martial Arts'],['Shounen'],['APPP']
5734,Tayutama: Kiss on My Deity,tv,6.72,69515,115,"['Romance', 'Supernatural']",['Harem'],[],['SILVER LINK.']
39114,Hollowness,music,7.52,4665,14,[],['Music'],[],[]
9124,Ookiku Furikabutte: Natsu no Taikai-hen – Mokuhyou,special,7.35,8324,3,['Sports'],['Team Sports'],['Seinen'],['A-1 Pictures']
31886,Dropout,ova,6.83,34614,284,['Hentai'],['School'],[],"[""Ryuu M's""]"
12471,Eureka Seven AO,tv,6.65,94683,200,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",['Mecha'],[],['Bones']
2595,D.C.II: Da Capo II,tv,6.87,36375,40,"['Drama', 'Ecchi', 'Romance']",['School'],[],['feel.']
36491,Doupo Cangqiong,ona,7.22,12230,130,"['Action', 'Adventure', 'Comedy', 'Romance', 'Supernatural']",[],[],['Foch Films']
1534,Futari wa Precure: Splash☆Star,tv,7.23,13101,96,"['Action', 'Comedy', 'Fantasy']",['Mahou Shoujo'],[],['Toei Animation']
2756,Cheonnyeon-yeowoo Yeowoobi,movie,7.18,14135,47,"['Drama', 'Fantasy', 'Sci-Fi']",[],[],['Sunwoo Entertainment']
36737,Real Eroge Situation! The Animation,ova,7.21,14332,83,['Hentai'],[],[],['Seven']
998,Blue Seed,tv,7.01,29505,120,"['Action', 'Adventure', 'Comedy', 'Drama', 'Ecchi', 'Horror', 'Mystery', 'Romance', 'Sci-Fi', 'Supernatural']",['Mythology'],['Seinen'],"['Production I.G', 'Ashi Productions']"
1732,Negima!? Natsu Special!?,ova,7.08,17658,13,"['Comedy', 'Ecchi', 'Fantasy', 'Romance']",[],[],"['Shaft', 'GANSIS']"
52575,I'm Your Treasure Box: Anata wa Marine Senchou wo Takarabako kara Mitsuketa.,music,7.83,3502,33,['Ecchi'],['Music'],[],[]
14267,Persona 4 the Animation: The Factor of Hope,movie,7.27,18772,12,"['Action', 'Adventure', 'Mystery', 'Supernatural']","['School', 'Super Power']",[],['AIC ASTA']
21639,Yu☆Gi☆Oh! Arc-V,tv,6.7,62507,487,"['Action', 'Fantasy']",['Strategy Game'],['Shounen'],['Gallop']
5084,Mai Mai Shinko to Sennen no Mahou,movie,7.21,15369,21,"['Adventure', 'Award Winning', 'Drama']",[],[],['Madhouse']
42481,Yeon-ae Haru Jeon Zero,ona,7.1,25652,85,['Romance'],['School'],[],"['LICO', 'Red Dog Culture House']"
1738,Muteki Kanban Musume,tv,7.09,20121,64,"['Action', 'Comedy']","['Martial Arts', 'Parody', 'Workplace']",['Shounen'],['Telecom Animation Film']
40708,Monster Musume no Oishasan,tv,6.52,206623,390,"['Comedy', 'Ecchi', 'Fantasy', 'Romance']","['Anthropomorphic', 'Medical']",[],['Arvo Animation']
28817,Mikagura Gakuen Kumikyoku (TV),tv,6.68,88021,176,"['Action', 'Comedy', 'Girls Love']","['School', 'Super Power', 'Visual Arts']",[],['Doga Kobo']
35984,Mahou Shoujo Lyrical Nanoha: Detonation,movie,7.51,8640,33,"['Action', 'Comedy', 'Drama']","['Mahou Shoujo', 'Super Power']",[],['Seven Arcs Pictures']
2808,Irregular Hunter X: The Day of Sigma,ova,7.17,11661,57,"['Action', 'Sci-Fi']",['Mecha'],['Shounen'],['Xebec']
5670,GA: Geijutsuka Art Design Class,tv,7.14,19960,81,"['Comedy', 'Slice of Life']","['CGDCT', 'School', 'Visual Arts']",[],['AIC PLUS+']
36266,Mahou Shoujo Site,tv,6.52,228597,1231,"['Drama', 'Horror', 'Supernatural']","['Gore', 'Mahou Shoujo', 'Psychological']",[],['production doA']
2903,Sakigake!! Otokojuku,tv,7.41,13727,106,"['Action', 'Comedy']","['Delinquents', 'Martial Arts', 'School']",['Shounen'],['Toei Animation']
1045,Elf wo Karu Mono-tachi,tv,7.0,25920,48,"['Adventure', 'Comedy', 'Ecchi', 'Fantasy']",['Isekai'],['Shounen'],['Group TAC']
4502,Stringendo+Accelerando Ultimatum Sera,ova,7.18,14970,67,['Hentai'],[],[],['Maboroshi Koubou']
12321,Thermae Romae,tv,6.94,26272,32,['Comedy'],"['Historical', 'Time Travel']",['Seinen'],['DLE']
31280,Selector Destructed WIXOSS Movie,movie,7.19,17941,29,[],"['High Stakes Game', 'Psychological', 'Strategy Game']",[],['J.C.Staff']
653,Galaxy Angel 3,tv,7.31,9541,19,"['Comedy', 'Sci-Fi']",[],[],['Madhouse']
3270,IGPX: Immortal Grand Prix (2005),tv,7.07,20033,85,"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Racing']",[],['Production I.G']
5216,D.C.if: Da Capo if,ova,7.12,15666,18,"['Drama', 'Romance']",['Harem'],[],['Zexcs']
41782,BanG Dream! Movie: Poppin' Dream!,movie,7.92,7908,59,[],['Music'],[],['SANZIGEN']
24029,Shijou Saikyou no Deshi Kenichi Specials,special,7.26,12311,19,"['Action', 'Comedy']","['Martial Arts', 'School']",['Shounen'],"[""Brain's Base""]"
39239,Sword Art Online: Alicization - Recollection,special,6.8,42699,64,"['Action', 'Adventure', 'Fantasy']",['Video Game'],[],['A-1 Pictures']
32212,Ensemble Stars!,tv,6.95,46428,662,[],"['Idols (Male)', 'Music', 'School']",[],['David Production']
25801,Shouwa Genroku Rakugo Shinjuu: Yotarou Hourou-hen,ova,7.58,10815,10,['Drama'],"['Adult Cast', 'Love Polygon', 'Performing Arts']",['Josei'],['Studio Deen']
4196,Ikkitousen: Great Guardians,tv,6.72,66408,87,"['Action', 'Ecchi']","['Martial Arts', 'School', 'Super Power']",['Seinen'],['Arms']
40803,Hypnosis Mic: Division Rap Battle - Rhyme Anima,tv,6.8100000000000005,58740,690,"['Action', 'Sci-Fi']","['Adult Cast', 'Music']",[],['A-1 Pictures']
37498,Black Fox,movie,6.69,79243,144,['Action'],[],[],['Studio 3Hz']
2743,Kidou Senshi Gundam SEED: SEED Supernova - Tanekyara Gekijou,special,7.38,8126,10,['Comedy'],['Parody'],[],['Sunrise']
39610,ACCA: 13-ku Kansatsu-ka - Regards,ova,7.15,16431,21,"['Drama', 'Fantasy', 'Mystery']","['Adult Cast', 'Detective']",['Seinen'],['Madhouse']
2655,Doraemon Movie 23: Nobita to Robot Kingdom,movie,7.19,9242,1,"['Adventure', 'Comedy', 'Fantasy']",[],"['Kids', 'Shounen']",[]
13367,"Kono Naka ni Hitori, Imouto ga Iru!",tv,6.51,207573,255,"['Comedy', 'Ecchi', 'Mystery', 'Romance']","['Harem', 'School']",[],['Studio Gokumi']
933,Dai Mahou Touge,ova,6.93,32202,112,"['Comedy', 'Fantasy', 'Supernatural']","['Gag Humor', 'Mahou Shoujo']",[],['Diomedéa']
21075,Hetalia: The Beautiful World Extra Disc,ova,7.3,10155,6,['Comedy'],"['Historical', 'Parody']",[],['Studio Deen']
18691,Joshikousei no Koshitsuki,ova,7.19,15920,116,['Hentai'],[],[],['Studio Eromatick']
2489,Onegai My Melody,tv,7.29,15247,184,"['Comedy', 'Fantasy']",[],[],['Studio Comet']
15037,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,ova,6.43,370539,1654,"['Horror', 'Mystery', 'Supernatural']",['Gore'],[],['asread.']
53074,Shark'd,ona,7.42,5486,33,"['Comedy', 'Fantasy']",['Idols (Female)'],[],['Tonari Animation']
37031,Mahoutsukai no Yome Recap,special,7.25,15423,29,"['Fantasy', 'Supernatural']",[],['Shounen'],['Wit Studio']
17082,Aiura,tv,6.65,86180,169,"['Comedy', 'Slice of Life']","['CGDCT', 'Iyashikei', 'School']",['Shounen'],['LIDENFILMS']
